"Index","Length_m","TotalLength_m","Radius_m","Direction","Grade","X_m","Y_m","Z_m","CarAttitude","Sector"
"315","0.1","31.6000000000002","0","0","0","31.6000000000002","-5.8046341171181E-15","0","0","0"
"316","0.1","31.7000000000002","0","0","0","31.7000000000002","-5.82300321242543E-15","0","0","0"
"317","0.1","31.8000000000002","0","0","0","31.8000000000002","-5.84137230773277E-15","0","0","0"
"318","0.1","31.9000000000002","0","0","0","31.9000000000002","-5.8597414030401E-15","0","0","0"
"319","0.1","32.0000000000002","0","0","0","32.0000000000002","-5.87811049834744E-15","0","0","0"
"320","0.1","32.1000000000002","0","0","0","32.1000000000002","-5.89647959365478E-15","0","0","0"
"321","0.1","32.2000000000002","0","0","0","32.2000000000002","-5.91484868896211E-15","0","0","0"
"322","0.1","32.3000000000002","0","0","0","32.3000000000002","-5.93321778426945E-15","0","0","0"
"323","0.1","32.4000000000002","0","0","0","32.4000000000002","-5.95158687957678E-15","0","0","0"
"324","0.1","32.5000000000002","0","0","0","32.5000000000002","-5.96995597488412E-15","0","0","0"
"325","0.1","32.6000000000002","0","0","0","32.6000000000002","-5.98832507019146E-15","0","0","0"
"326","0.1","32.7000000000002","0","0","0","32.7000000000002","-6.00669416549879E-15","0","0","0"
"327","0.1","32.8000000000002","0","0","0","32.8000000000002","-6.02506326080613E-15","0","0","0"
"328","0.1","32.9000000000002","0","0","0","32.9000000000002","-6.04343235611346E-15","0","0","0"
"329","0.1","33.0000000000002","0","0","0","33.0000000000002","-6.0618014514208E-15","0","0","0"
"330","0.1","33.1000000000002","0","0","0","33.1000000000002","-6.08017054672814E-15","0","0","0"
"331","0.1","33.2000000000002","0","0","0","33.2000000000002","-6.09853964203547E-15","0","0","0"
"332","0.1","33.3000000000002","0","0","0","33.3000000000002","-6.11690873734281E-15","0","0","0"
"333","0.1","33.4000000000002","0","0","0","33.4000000000002","-6.13527783265014E-15","0","0","0"
"334","0.1","33.5000000000002","0","0","0","33.5000000000002","-6.15364692795748E-15","0","0","0"
"335","0.1","33.6000000000002","0","0","0","33.6000000000002","-6.17201602326482E-15","0","0","0"
"336","0.1","33.7000000000002","0","0","0","33.7000000000002","-6.19038511857215E-15","0","0","0"
"337","0.1","33.8000000000002","0","0","0","33.8000000000002","-6.20875421387949E-15","0","0","0"
"338","0.1","33.9000000000002","0","0","0","33.9000000000002","-6.22712330918682E-15","0","0","0"
"339","0.1","34.0000000000002","0","0","0","34.0000000000002","-6.24549240449416E-15","0","0","0"
"340","0.1","34.1000000000002","0","0","0","34.1000000000002","-6.2638614998015E-15","0","0","0"
"341","0.1","34.2000000000002","0","0","0","34.2000000000002","-6.28223059510883E-15","0","0","0"
"342","0.1","34.3000000000002","0","0","0","34.3000000000002","-6.30059969041617E-15","0","0","0"
"343","0.1","34.4000000000002","0","0","0","34.4000000000002","-6.3189687857235E-15","0","0","0"
"344","0.1","34.5000000000002","0","0","0","34.5000000000002","-6.33733788103084E-15","0","0","0"
"345","0.1","34.6000000000002","0","0","0","34.6000000000002","-6.35570697633818E-15","0","0","0"
"346","0.1","34.7000000000002","0","0","0","34.7000000000002","-6.37407607164551E-15","0","0","0"
"347","0.1","34.8000000000002","0","0","0","34.8000000000002","-6.39244516695285E-15","0","0","0"
"348","0.1","34.9000000000002","0","0","0","34.9000000000002","-6.41081426226018E-15","0","0","0"
"349","0.1","35.0000000000002","0","0","0","35.0000000000002","-6.42918335756752E-15","0","0","0"
"350","0.1","35.1000000000002","0","0","0","35.1000000000002","-6.44755245287486E-15","0","0","0"
"351","0.1","35.2000000000002","0","0","0","35.2000000000002","-6.46592154818219E-15","0","0","0"
"352","0.1","35.3000000000002","0","0","0","35.3000000000002","-6.48429064348953E-15","0","0","0"
"353","0.1","35.4000000000002","0","0","0","35.4000000000002","-6.50265973879686E-15","0","0","0"
"354","0.1","35.5000000000002","0","0","0","35.5000000000002","-6.5210288341042E-15","0","0","0"
"355","0.1","35.6000000000002","0","0","0","35.6000000000002","-6.53939792941154E-15","0","0","0"
"356","0.1","35.7000000000002","0","0","0","35.7000000000002","-6.55776702471887E-15","0","0","0"
"357","0.1","35.8000000000002","0","0","0","35.8000000000002","-6.57613612002621E-15","0","0","0"
"358","0.1","35.9000000000002","0","0","0","35.9000000000002","-6.59450521533354E-15","0","0","0"
"359","0.1","36.0000000000002","0","0","0","36.0000000000002","-6.61287431064088E-15","0","0","0"
"360","0.1","36.1000000000002","0","0","0","36.1000000000002","-6.63124340594822E-15","0","0","0"
"361","0.1","36.2000000000002","0","0","0","36.2000000000002","-6.64961250125555E-15","0","0","0"
"362","0.1","36.3000000000002","0","0","0","36.3000000000002","-6.66798159656289E-15","0","0","0"
"363","0.1","36.4000000000002","0","0","0","36.4000000000002","-6.68635069187022E-15","0","0","0"
"364","0.1","36.5000000000002","0","0","0","36.5000000000002","-6.70471978717756E-15","0","0","0"
"365","0.1","36.6000000000003","0","0","0","36.6000000000003","-6.72308888248489E-15","0","0","0"
"366","0.1","36.7000000000003","0","0","0","36.7000000000003","-6.74145797779223E-15","0","0","0"
"367","0.1","36.8000000000003","0","0","0","36.8000000000003","-6.75982707309957E-15","0","0","0"
"368","0.1","36.9000000000003","0","0","0","36.9000000000003","-6.7781961684069E-15","0","0","0"
"369","0.1","37.0000000000003","0","0","0","37.0000000000003","-6.79656526371424E-15","0","0","0"
"370","0.1","37.1000000000003","0","0","0","37.1000000000003","-6.81493435902157E-15","0","0","0"
"371","0.1","37.2000000000003","0","0","0","37.2000000000003","-6.83330345432891E-15","0","0","0"
"372","0.1","37.3000000000003","0","0","0","37.3000000000003","-6.85167254963625E-15","0","0","0"
"373","0.1","37.4000000000003","0","0","0","37.4000000000003","-6.87004164494358E-15","0","0","0"
"374","0.1","37.5000000000003","0","0","0","37.5000000000003","-6.88841074025092E-15","0","0","0"
"375","0.1","37.6000000000003","0","0","0","37.6000000000003","-6.90677983555825E-15","0","0","0"
"376","0.1","37.7000000000003","0","0","0","37.7000000000003","-6.92514893086559E-15","0","0","0"
"377","0.1","37.8000000000003","0","0","0","37.8000000000003","-6.94351802617293E-15","0","0","0"
"378","0.1","37.9000000000003","0","0","0","37.9000000000003","-6.96188712148026E-15","0","0","0"
"379","0.1","38.0000000000003","0","0","0","38.0000000000003","-6.9802562167876E-15","0","0","0"
"380","0.1","38.1000000000003","0","0","0","38.1000000000003","-6.99862531209493E-15","0","0","0"
"381","0.1","38.2000000000003","0","0","0","38.2000000000003","-7.01699440740227E-15","0","0","0"
"382","0.1","38.3000000000003","0","0","0","38.3000000000003","-7.03536350270961E-15","0","0","0"
"383","0.1","38.4000000000003","0","0","0","38.4000000000003","-7.05373259801694E-15","0","0","0"
"384","0.1","38.5000000000003","0","0","0","38.5000000000003","-7.07210169332428E-15","0","0","0"
"385","0.1","38.6000000000003","0","0","0","38.6000000000003","-7.09047078863161E-15","0","0","0"
"386","0.1","38.7000000000003","0","0","0","38.7000000000003","-7.10883988393895E-15","0","0","0"
"387","0.1","38.8000000000003","0","0","0","38.8000000000003","-7.12720897924629E-15","0","0","0"
"388","0.1","38.9000000000003","0","0","0","38.9000000000003","-7.14557807455362E-15","0","0","0"
"389","0.1","39.0000000000003","0","0","0","39.0000000000003","-7.16394716986096E-15","0","0","0"
"390","0.1","39.1000000000003","0","0","0","39.1000000000003","-7.18231626516829E-15","0","0","0"
"391","0.1","39.2000000000003","0","0","0","39.2000000000003","-7.20068536047563E-15","0","0","0"
"392","0.1","39.3000000000003","0","0","0","39.3000000000003","-7.21905445578297E-15","0","0","0"
"393","0.1","39.4000000000003","0","0","0","39.4000000000003","-7.2374235510903E-15","0","0","0"
"394","0.1","39.5000000000003","0","0","0","39.5000000000003","-7.25579264639764E-15","0","0","0"
"395","0.1","39.6000000000003","0","0","0","39.6000000000003","-7.27416174170497E-15","0","0","0"
"396","0.1","39.7000000000003","0","0","0","39.7000000000003","-7.29253083701231E-15","0","0","0"
"397","0.1","39.8000000000003","0","0","0","39.8000000000003","-7.31089993231965E-15","0","0","0"
"398","0.1","39.9000000000003","0","0","0","39.9000000000003","-7.32926902762698E-15","0","0","0"
"399","0.1","40.0000000000003","0","0","0","40.0000000000003","-7.34763812293432E-15","0","0","0"
"400","0.1","40.1000000000003","0","0","0","40.1000000000003","-7.36600721824165E-15","0","0","0"
"401","0.1","40.2000000000003","0","0","0","40.2000000000003","-7.38437631354899E-15","0","0","0"
"402","0.1","40.3000000000003","0","0","0","40.3000000000003","-7.40274540885633E-15","0","0","0"
"403","0.1","40.4000000000003","0","0","0","40.4000000000003","-7.42111450416366E-15","0","0","0"
"404","0.1","40.5000000000003","0","0","0","40.5000000000003","-7.439483599471E-15","0","0","0"
"405","0.1","40.6000000000003","0","0","0","40.6000000000003","-7.45785269477833E-15","0","0","0"
"406","0.1","40.7000000000003","0","0","0","40.7000000000003","-7.47622179008567E-15","0","0","0"
"407","0.1","40.8000000000003","0","0","0","40.8000000000003","-7.49459088539301E-15","0","0","0"
"408","0.1","40.9000000000003","0","0","0","40.9000000000003","-7.51295998070034E-15","0","0","0"
"409","0.1","41.0000000000003","0","0","0","41.0000000000003","-7.53132907600768E-15","0","0","0"
"410","0.1","41.1000000000003","0","0","0","41.1000000000003","-7.54969817131501E-15","0","0","0"
"411","0.1","41.2000000000003","0","0","0","41.2000000000003","-7.56806726662235E-15","0","0","0"
"412","0.1","41.3000000000003","0","0","0","41.3000000000003","-7.58643636192968E-15","0","0","0"
"413","0.1","41.4000000000003","0","0","0","41.4000000000003","-7.60480545723702E-15","0","0","0"
"414","0.1","41.5000000000003","0","0","0","41.5000000000003","-7.62317455254436E-15","0","0","0"
"415","0.1","41.6000000000003","0","0","0","41.6000000000003","-7.64154364785169E-15","0","0","0"
"416","0.1","41.7000000000003","0","0","0","41.7000000000003","-7.65991274315903E-15","0","0","0"
"417","0.1","41.8000000000003","0","0","0","41.8000000000003","-7.67828183846636E-15","0","0","0"
"418","0.1","41.9000000000003","0","0","0","41.9000000000003","-7.6966509337737E-15","0","0","0"
"419","0.1","42.0000000000003","0","0","0","42.0000000000003","-7.71502002908104E-15","0","0","0"
"420","0.1","42.1000000000003","0","0","0","42.1000000000003","-7.73338912438837E-15","0","0","0"
"421","0.1","42.2000000000003","0","0","0","42.2000000000003","-7.75175821969571E-15","0","0","0"
"422","0.1","42.3000000000003","0","0","0","42.3000000000003","-7.77012731500304E-15","0","0","0"
"423","0.1","42.4000000000003","0","0","0","42.4000000000003","-7.78849641031038E-15","0","0","0"
"424","0.1","42.5000000000003","0","0","0","42.5000000000003","-7.80686550561772E-15","0","0","0"
"425","0.1","42.6000000000003","0","0","0","42.6000000000003","-7.82523460092505E-15","0","0","0"
"426","0.1","42.7000000000003","0","0","0","42.7000000000003","-7.84360369623239E-15","0","0","0"
"427","0.1","42.8000000000003","0","0","0","42.8000000000003","-7.86197279153972E-15","0","0","0"
"428","0.1","42.9000000000003","0","0","0","42.9000000000003","-7.88034188684706E-15","0","0","0"
"429","0.1","43.0000000000003","0","0","0","43.0000000000003","-7.8987109821544E-15","0","0","0"
"430","0.1","43.1000000000003","0","0","0","43.1000000000003","-7.91708007746173E-15","0","0","0"
"431","0.1","43.2000000000003","0","0","0","43.2000000000003","-7.93544917276907E-15","0","0","0"
"432","0.1","43.3000000000003","0","0","0","43.3000000000003","-7.9538182680764E-15","0","0","0"
"433","0.1","43.4000000000003","0","0","0","43.4000000000003","-7.97218736338374E-15","0","0","0"
"434","0.1","43.5000000000003","0","0","0","43.5000000000003","-7.99055645869108E-15","0","0","0"
"435","0.1","43.6000000000004","0","0","0","43.6000000000004","-8.00892555399841E-15","0","0","0"
"436","0.1","43.7000000000004","0","0","0","43.7000000000004","-8.02729464930575E-15","0","0","0"
"437","0.1","43.8000000000004","0","0","0","43.8000000000004","-8.04566374461308E-15","0","0","0"
"438","0.1","43.9000000000004","0","0","0","43.9000000000004","-8.06403283992042E-15","0","0","0"
"439","0.1","44.0000000000004","0","0","0","44.0000000000004","-8.08240193522776E-15","0","0","0"
"440","0.1","44.1000000000004","0","0","0","44.1000000000004","-8.10077103053509E-15","0","0","0"
"441","0.1","44.2000000000004","0","0","0","44.2000000000004","-8.11914012584243E-15","0","0","0"
"442","0.1","44.3000000000004","0","0","0","44.3000000000004","-8.13750922114976E-15","0","0","0"
"443","0.1","44.4000000000004","0","0","0","44.4000000000004","-8.1558783164571E-15","0","0","0"
"444","0.1","44.5000000000004","0","0","0","44.5000000000004","-8.17424741176444E-15","0","0","0"
"445","0.1","44.6000000000004","0","0","0","44.6000000000004","-8.19261650707177E-15","0","0","0"
"446","0.1","44.7000000000004","0","0","0","44.7000000000004","-8.21098560237911E-15","0","0","0"
"447","0.1","44.8000000000004","0","0","0","44.8000000000004","-8.22935469768644E-15","0","0","0"
"448","0.1","44.9000000000004","0","0","0","44.9000000000004","-8.24772379299378E-15","0","0","0"
"449","0.1","45.0000000000004","0","0","0","45.0000000000004","-8.26609288830112E-15","0","0","0"
"450","0.1","45.1000000000004","0","0","0","45.1000000000004","-8.28446198360845E-15","0","0","0"
"451","0.1","45.2000000000004","0","0","0","45.2000000000004","-8.30283107891579E-15","0","0","0"
"452","0.1","45.3000000000004","0","0","0","45.3000000000004","-8.32120017422312E-15","0","0","0"
"453","0.1","45.4000000000004","0","0","0","45.4000000000004","-8.33956926953046E-15","0","0","0"
"454","0.1","45.5000000000004","0","0","0","45.5000000000004","-8.3579383648378E-15","0","0","0"
"455","0.1","45.6000000000004","0","0","0","45.6000000000004","-8.37630746014513E-15","0","0","0"
"456","0.1","45.7000000000004","0","0","0","45.7000000000004","-8.39467655545247E-15","0","0","0"
"457","0.1","45.8000000000004","0","0","0","45.8000000000004","-8.4130456507598E-15","0","0","0"
"458","0.1","45.9000000000004","0","0","0","45.9000000000004","-8.43141474606714E-15","0","0","0"
"459","0.1","46.0000000000004","0","0","0","46.0000000000004","-8.44978384137448E-15","0","0","0"
"460","0.1","46.1000000000004","0","0","0","46.1000000000004","-8.46815293668181E-15","0","0","0"
"461","0.1","46.2000000000004","0","0","0","46.2000000000004","-8.48652203198915E-15","0","0","0"
"462","0.1","46.3000000000004","0","0","0","46.3000000000004","-8.50489112729648E-15","0","0","0"
"463","0.1","46.4000000000004","0","0","0","46.4000000000004","-8.52326022260382E-15","0","0","0"
"464","0.1","46.5000000000004","0","0","0","46.5000000000004","-8.54162931791116E-15","0","0","0"
"465","0.1","46.6000000000004","0","0","0","46.6000000000004","-8.55999841321849E-15","0","0","0"
"466","0.1","46.7000000000004","0","0","0","46.7000000000004","-8.57836750852583E-15","0","0","0"
"467","0.1","46.8000000000004","0","0","0","46.8000000000004","-8.59673660383316E-15","0","0","0"
"468","0.1","46.9000000000004","0","0","0","46.9000000000004","-8.6151056991405E-15","0","0","0"
"469","0.1","47.0000000000004","0","0","0","47.0000000000004","-8.63347479444784E-15","0","0","0"
"470","0.1","47.1000000000004","0","0","0","47.1000000000004","-8.65184388975517E-15","0","0","0"
"471","0.1","47.2000000000004","0","0","0","47.2000000000004","-8.67021298506251E-15","0","0","0"
"472","0.1","47.3000000000004","0","0","0","47.3000000000004","-8.68858208036984E-15","0","0","0"
"473","0.1","47.4000000000004","0","0","0","47.4000000000004","-8.70695117567718E-15","0","0","0"
"474","0.1","47.5000000000004","0","0","0","47.5000000000004","-8.72532027098452E-15","0","0","0"
"475","0.1","47.6000000000004","0","0","0","47.6000000000004","-8.74368936629185E-15","0","0","0"
"476","0.1","47.7000000000004","0","0","0","47.7000000000004","-8.76205846159919E-15","0","0","0"
"477","0.1","47.8000000000004","0","0","0","47.8000000000004","-8.78042755690652E-15","0","0","0"
"478","0.1","47.9000000000004","0","0","0","47.9000000000004","-8.79879665221386E-15","0","0","0"
"479","0.1","48.0000000000004","0","0","0","48.0000000000004","-8.8171657475212E-15","0","0","0"
"480","0.1","48.1000000000004","0","0","0","48.1000000000004","-8.83553484282853E-15","0","0","0"
"481","0.1","48.2000000000004","0","0","0","48.2000000000004","-8.85390393813587E-15","0","0","0"
"482","0.1","48.3000000000004","0","0","0","48.3000000000004","-8.8722730334432E-15","0","0","0"
"483","0.1","48.4000000000004","0","0","0","48.4000000000004","-8.89064212875054E-15","0","0","0"
"484","0.1","48.5000000000004","0","0","0","48.5000000000004","-8.90901122405788E-15","0","0","0"
"485","0.1","48.6000000000004","0","0","0","48.6000000000004","-8.92738031936521E-15","0","0","0"
"486","0.1","48.7000000000004","0","0","0","48.7000000000004","-8.94574941467255E-15","0","0","0"
"487","0.1","48.8000000000004","0","0","0","48.8000000000004","-8.96411850997988E-15","0","0","0"
"488","0.1","48.9000000000004","0","0","0","48.9000000000004","-8.98248760528722E-15","0","0","0"
"489","0.1","49.0000000000004","0","0","0","49.0000000000004","-9.00085670059455E-15","0","0","0"
"490","0.1","49.1000000000004","0","0","0","49.1000000000004","-9.01922579590189E-15","0","0","0"
"491","0.1","49.2000000000004","0","0","0","49.2000000000004","-9.03759489120923E-15","0","0","0"
"492","0.1","49.3000000000004","0","0","0","49.3000000000004","-9.05596398651656E-15","0","0","0"
"493","0.1","49.4000000000004","0","0","0","49.4000000000004","-9.0743330818239E-15","0","0","0"
"494","0.1","49.5000000000004","0","0","0","49.5000000000004","-9.09270217713123E-15","0","0","0"
"495","0.1","49.6000000000004","0","0","0","49.6000000000004","-9.11107127243857E-15","0","0","0"
"496","0.1","49.7000000000004","0","0","0","49.7000000000004","-9.12944036774591E-15","0","0","0"
"497","0.1","49.8000000000004","0","0","0","49.8000000000004","-9.14780946305324E-15","0","0","0"
"498","0.1","49.9000000000004","0","0","0","49.9000000000004","-9.16617855836058E-15","0","0","0"
"499","0.1","50.0000000000004","0","0","0","50.0000000000004","-9.18454765366791E-15","0","0","0"
"500","0.1","50.1000000000004","0","0","0","50.1000000000004","-9.20291674897525E-15","0","0","0"
"501","0.1","50.2000000000004","0","0","0","50.2000000000004","-9.22128584428259E-15","0","0","0"
"502","0.1","50.3000000000004","0","0","0","50.3000000000004","-9.23965493958992E-15","0","0","0"
"503","0.1","50.4000000000004","0","0","0","50.4000000000004","-9.25802403489726E-15","0","0","0"
"504","0.1","50.5000000000004","0","0","0","50.5000000000004","-9.27639313020459E-15","0","0","0"
"505","0.1","50.6000000000004","0","0","0","50.6000000000004","-9.29476222551193E-15","0","0","0"
"506","0.1","50.7000000000005","0","0","0","50.7000000000005","-9.31313132081927E-15","0","0","0"
"507","0.1","50.8000000000005","0","0","0","50.8000000000005","-9.3315004161266E-15","0","0","0"
"508","0.1","50.9000000000005","0","0","0","50.9000000000005","-9.34986951143394E-15","0","0","0"
"509","0.1","51.0000000000005","0","0","0","51.0000000000005","-9.36823860674127E-15","0","0","0"
"510","0.1","51.1000000000005","0","0","0","51.1000000000005","-9.38660770204861E-15","0","0","0"
"511","0.1","51.2000000000005","0","0","0","51.2000000000005","-9.40497679735595E-15","0","0","0"
"512","0.1","51.3000000000005","0","0","0","51.3000000000005","-9.42334589266328E-15","0","0","0"
"513","0.1","51.4000000000005","0","0","0","51.4000000000005","-9.44171498797062E-15","0","0","0"
"514","0.1","51.5000000000005","0","0","0","51.5000000000005","-9.46008408327795E-15","0","0","0"
"515","0.1","51.6000000000005","0","0","0","51.6000000000005","-9.47845317858529E-15","0","0","0"
"516","0.1","51.7000000000005","0","0","0","51.7000000000005","-9.49682227389263E-15","0","0","0"
"517","0.1","51.8000000000005","0","0","0","51.8000000000005","-9.51519136919996E-15","0","0","0"
"518","0.1","51.9000000000005","0","0","0","51.9000000000005","-9.5335604645073E-15","0","0","0"
"519","0.1","52.0000000000005","0","0","0","52.0000000000005","-9.55192955981463E-15","0","0","0"
"520","0.1","52.1000000000005","0","0","0","52.1000000000005","-9.57029865512197E-15","0","0","0"
"521","0.1","52.2000000000005","0","0","0","52.2000000000005","-9.58866775042931E-15","0","0","0"
"522","0.1","52.3000000000005","0","0","0","52.3000000000005","-9.60703684573664E-15","0","0","0"
"523","0.1","52.4000000000005","0","0","0","52.4000000000005","-9.62540594104398E-15","0","0","0"
"524","0.1","52.5000000000005","0","0","0","52.5000000000005","-9.64377503635131E-15","0","0","0"
"525","0.1","52.6000000000005","0","0","0","52.6000000000005","-9.66214413165865E-15","0","0","0"
"526","0.1","52.7000000000005","0","0","0","52.7000000000005","-9.68051322696599E-15","0","0","0"
"527","0.1","52.8000000000005","0","0","0","52.8000000000005","-9.69888232227332E-15","0","0","0"
"528","0.1","52.9000000000005","0","0","0","52.9000000000005","-9.71725141758066E-15","0","0","0"
"529","0.1","53.0000000000005","0","0","0","53.0000000000005","-9.73562051288799E-15","0","0","0"
"530","0.1","53.1000000000005","0","0","0","53.1000000000005","-9.75398960819533E-15","0","0","0"
"531","0.1","53.2000000000005","0","0","0","53.2000000000005","-9.77235870350267E-15","0","0","0"
"532","0.1","53.3000000000005","0","0","0","53.3000000000005","-9.79072779881E-15","0","0","0"
"533","0.1","53.4000000000005","0","0","0","53.4000000000005","-9.80909689411734E-15","0","0","0"
"534","0.1","53.5000000000005","0","0","0","53.5000000000005","-9.82746598942467E-15","0","0","0"
"535","0.1","53.6000000000005","0","0","0","53.6000000000005","-9.84583508473201E-15","0","0","0"
"536","0.1","53.7000000000005","0","0","0","53.7000000000005","-9.86420418003935E-15","0","0","0"
"537","0.1","53.8000000000005","0","0","0","53.8000000000005","-9.88257327534668E-15","0","0","0"
"538","0.1","53.9000000000005","0","0","0","53.9000000000005","-9.90094237065402E-15","0","0","0"
"539","0.1","54.0000000000005","0","0","0","54.0000000000005","-9.91931146596135E-15","0","0","0"
"540","0.1","54.1000000000005","0","0","0","54.1000000000005","-9.93768056126869E-15","0","0","0"
"541","0.1","54.2000000000005","0","0","0","54.2000000000005","-9.95604965657603E-15","0","0","0"
"542","0.1","54.3000000000005","0","0","0","54.3000000000005","-9.97441875188336E-15","0","0","0"
"543","0.1","54.4000000000005","0","0","0","54.4000000000005","-9.9927878471907E-15","0","0","0"
"544","0.1","54.5000000000005","0","0","0","54.5000000000005","-1.0011156942498E-14","0","0","0"
"545","0.1","54.6000000000005","0","0","0","54.6000000000005","-1.00295260378054E-14","0","0","0"
"546","0.1","54.7000000000005","0","0","0","54.7000000000005","-1.00478951331127E-14","0","0","0"
"547","0.1","54.8000000000005","0","0","0","54.8000000000005","-1.006626422842E-14","0","0","0"
"548","0.1","54.9000000000005","0","0","0","54.9000000000005","-1.00846333237274E-14","0","0","0"
"549","0.1","55.0000000000005","0","0","0","55.0000000000005","-1.01030024190347E-14","0","0","0"
"550","0.1","55.1000000000005","0","0","0","55.1000000000005","-1.0121371514342E-14","0","0","0"
"551","0.1","55.2000000000005","0","0","0","55.2000000000005","-1.01397406096494E-14","0","0","0"
"552","0.1","55.3000000000005","0","0","0","55.3000000000005","-1.01581097049567E-14","0","0","0"
"553","0.1","55.4000000000005","0","0","0","55.4000000000005","-1.01764788002641E-14","0","0","0"
"554","0.1","55.5000000000005","0","0","0","55.5000000000005","-1.01948478955714E-14","0","0","0"
"555","0.1","55.6000000000005","0","0","0","55.6000000000005","-1.02132169908787E-14","0","0","0"
"556","0.1","55.7000000000005","0","0","0","55.7000000000005","-1.02315860861861E-14","0","0","0"
"557","0.1","55.8000000000005","0","0","0","55.8000000000005","-1.02499551814934E-14","0","0","0"
"558","0.1","55.9000000000005","0","0","0","55.9000000000005","-1.02683242768007E-14","0","0","0"
"559","0.1","56.0000000000005","0","0","0","56.0000000000005","-1.02866933721081E-14","0","0","0"
"560","0.1","56.1000000000005","0","0","0","56.1000000000005","-1.03050624674154E-14","0","0","0"
"561","0.1","56.2000000000005","0","0","0","56.2000000000005","-1.03234315627227E-14","0","0","0"
"562","0.1","56.3000000000005","0","0","0","56.3000000000005","-1.03418006580301E-14","0","0","0"
"563","0.1","56.4000000000005","0","0","0","56.4000000000005","-1.03601697533374E-14","0","0","0"
"564","0.1","56.5000000000005","0","0","0","56.5000000000005","-1.03785388486448E-14","0","0","0"
"565","0.1","56.6000000000005","0","0","0","56.6000000000005","-1.03969079439521E-14","0","0","0"
"566","0.1","56.7000000000005","0","0","0","56.7000000000005","-1.04152770392594E-14","0","0","0"
"567","0.1","56.8000000000005","0","0","0","56.8000000000005","-1.04336461345668E-14","0","0","0"
"568","0.1","56.9000000000005","0","0","0","56.9000000000005","-1.04520152298741E-14","0","0","0"
"569","0.1","57.0000000000005","0","0","0","57.0000000000005","-1.04703843251814E-14","0","0","0"
"570","0.1","57.1000000000005","0","0","0","57.1000000000005","-1.04887534204888E-14","0","0","0"
"571","0.1","57.2000000000005","0","0","0","57.2000000000005","-1.05071225157961E-14","0","0","0"
"572","0.1","57.3000000000005","0","0","0","57.3000000000005","-1.05254916111034E-14","0","0","0"
"573","0.1","57.4000000000005","0","0","0","57.4000000000005","-1.05438607064108E-14","0","0","0"
"574","0.1","57.5000000000005","0","0","0","57.5000000000005","-1.05622298017181E-14","0","0","0"
"575","0.1","57.6000000000005","0","0","0","57.6000000000005","-1.05805988970254E-14","0","0","0"
"576","0.1","57.7000000000006","0","0","0","57.7000000000006","-1.05989679923328E-14","0","0","0"
"577","0.1","57.8000000000006","0","0","0","57.8000000000006","-1.06173370876401E-14","0","0","0"
"578","0.1","57.9000000000006","0","0","0","57.9000000000006","-1.06357061829475E-14","0","0","0"
"579","0.1","58.0000000000006","0","0","0","58.0000000000006","-1.06540752782548E-14","0","0","0"
"580","0.1","58.1000000000006","0","0","0","58.1000000000006","-1.06724443735621E-14","0","0","0"
"581","0.1","58.2000000000006","0","0","0","58.2000000000006","-1.06908134688695E-14","0","0","0"
"582","0.1","58.3000000000006","0","0","0","58.3000000000006","-1.07091825641768E-14","0","0","0"
"583","0.1","58.4000000000006","0","0","0","58.4000000000006","-1.07275516594841E-14","0","0","0"
"584","0.1","58.5000000000006","0","0","0","58.5000000000006","-1.07459207547915E-14","0","0","0"
"585","0.1","58.6000000000006","0","0","0","58.6000000000006","-1.07642898500988E-14","0","0","0"
"586","0.1","58.7000000000006","0","0","0","58.7000000000006","-1.07826589454061E-14","0","0","0"
"587","0.1","58.8000000000006","0","0","0","58.8000000000006","-1.08010280407135E-14","0","0","0"
"588","0.1","58.9000000000006","0","0","0","58.9000000000006","-1.08193971360208E-14","0","0","0"
"589","0.1","59.0000000000006","0","0","0","59.0000000000006","-1.08377662313282E-14","0","0","0"
"590","0.1","59.1000000000006","0","0","0","59.1000000000006","-1.08561353266355E-14","0","0","0"
"591","0.1","59.2000000000006","0","0","0","59.2000000000006","-1.08745044219428E-14","0","0","0"
"592","0.1","59.3000000000006","0","0","0","59.3000000000006","-1.08928735172502E-14","0","0","0"
"593","0.1","59.4000000000006","0","0","0","59.4000000000006","-1.09112426125575E-14","0","0","0"
"594","0.1","59.5000000000006","0","0","0","59.5000000000006","-1.09296117078648E-14","0","0","0"
"595","0.1","59.6000000000006","0","0","0","59.6000000000006","-1.09479808031722E-14","0","0","0"
"596","0.1","59.7000000000006","0","0","0","59.7000000000006","-1.09663498984795E-14","0","0","0"
"597","0.1","59.8000000000006","0","0","0","59.8000000000006","-1.09847189937868E-14","0","0","0"
"598","0.1","59.9000000000006","0","0","0","59.9000000000006","-1.10030880890942E-14","0","0","0"
"599","0.1","60.0000000000006","0","0","0","60.0000000000006","-1.10214571844015E-14","0","0","0"
"600","0.1","60.1000000000006","0","0","0","60.1000000000006","-1.10398262797088E-14","0","0","0"
"601","0.1","60.2000000000006","0","0","0","60.2000000000006","-1.10581953750162E-14","0","0","0"
"602","0.1","60.3000000000006","0","0","0","60.3000000000006","-1.10765644703235E-14","0","0","0"
"603","0.1","60.4000000000006","0","0","0","60.4000000000006","-1.10949335656309E-14","0","0","0"
"604","0.1","60.5000000000006","0","0","0","60.5000000000006","-1.11133026609382E-14","0","0","0"
