distance_m,dx_m,curvature_1pm,bank_deg,inclination_deg,grip_factor,sector,x_m,y_m,z_m
37.3000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.28175103991621,14.4891422937354,0.0
37.4000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.34020312839812,14.4077864818954,0.0
37.5000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.39775857647336,14.3257939040093,0.0
37.6000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.45441044776495,14.2431744417538,0.0
37.7000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.51015191479475,14.1599380523579,0.0
37.8000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.56497625980641,14.0760947674023,0.0
37.9000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.6188768755749,13.9916546916108,0.0
38.0000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.67184726620289,13.9066280016323,0.0
38.1000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.72388104790356,13.8210249448142,0.0
38.2000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.77497194977003,13.7348558379676,0.0
38.3000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.82511381453111,13.6481310661239,0.0
38.4000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.87430059929335,13.560861081283,0.0
38.5000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.92252637626938,13.4730564011538,0.0
38.6000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-7.96978533349226,13.3847276078865,0.0
38.7000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.016071775516,13.2958853467976,0.0
38.8000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.06138012410193,13.2065403250864,0.0
38.9000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.10570491889101,13.1167033105447,0.0
39.0000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.14904081806189,13.0263851302594,0.0
39.1000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.19138259897475,12.9355966693073,0.0
39.2000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.23272515880068,12.8443488694434,0.0
39.3000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.2730635151367,12.7526527277821,0.0
39.4000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.31239280660623,12.6605192954718,0.0
39.5000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.35070829344498,12.5679596763631,0.0
39.6000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.38800535807221,12.4749850256706,0.0
39.7000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.42427950564719,12.3816065486284,0.0
39.8000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.45952636461096,12.2878354991397,0.0
39.9000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.49374168721319,12.1936831784203,0.0
40.0000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.52692135002409,12.099160933637,0.0
40.1000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.55906135443137,12.0042801565396,0.0
40.2000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.59015782712217,11.9090522820881,0.0
40.3000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.62020702054989,11.8134887870747,0.0
40.4000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.64920531338576,11.7176011887405,0.0
40.5000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.67714921095538,11.6214010433874,0.0
40.6000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.70403534565985,11.5248999449855,0.0
40.7000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.72986047738161,11.4281095237758,0.0
40.8000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.75462149387499,11.331041444868,0.0
40.9000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.77831541114128,11.2337074068356,0.0
41.0000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.80093937378833,11.1361191403051,0.0
41.1000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.82249065537471,11.0382884065426,0.0
41.2000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.84296665873831,10.9402269960364,0.0
41.3000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.86236491630932,10.8419467270759,0.0
41.4000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.88068309040764,10.7434594443271,0.0
41.5000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.89791897352462,10.6447770174055,0.0
41.6000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.91407048858908,10.5459113394452,0.0
41.7000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.92913568921769,10.4468743256658,0.0
41.8000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.94311275994948,10.3476779119361,0.0
41.9000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.95600001646471,10.2483340533358,0.0
42.0000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.96779590578781,10.1488547227147,0.0
42.1000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.97849900647457,10.0492519092495,0.0
42.2000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.98810802878343,9.94953761699935,0.0
42.3000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-8.99662181483097,9.84972386345843,0.0
42.4000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-9.00403933873139,9.74982267810817,0.0
42.5000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-9.0103597067202,9.64984610096723,0.0
42.6000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-9.01558215726192,9.54980618114046,0.0
42.7000000000003,0.1,0.1095890410958904,0.0,-0.0,1.0,0,-9.01970606114184,9.44971497536677,0.0
