candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,pack_mass_kg,vehicle_mass_kg,simulation_mode,simulation_mode_short,event_slug,event_name,raw_simulated_time_s,cohort_tmin_s,tmax_s,points,maximum_points,point_loss_vs_event_max,is_cohort_fastest,time_rank
molicel_p50b_135s3p,molicel_p50b,Molicel,INR-21700-P50B,135,3,35.94375,258.82890114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.18642878367922,51.88432241379922,75.23226750000886,122.78957317216178,125.0,2.2104268278382193,False,77
molicel_p50b_135s3p,molicel_p50b,Molicel,INR-21700-P50B,135,3,35.94375,258.82890114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.248282467357593,4.205352467457964,6.308028701186947,97.10484294164795,100.0,2.895157058352055,False,110
molicel_p50b_135s3p,molicel_p50b,Molicel,INR-21700-P50B,135,3,35.94375,258.82890114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.795558530937689,4.758553193051323,5.948191491314154,71.94662715774481,75.0,3.053372842255186,False,110
molicel_p50b_135s3p,molicel_p50b,Molicel,INR-21700-P50B,135,3,35.94375,258.82890114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.17884778342848,51.70409358243788,74.97093569453492,121.52585316121493,125.0,3.4741468387850745,False,110
molicel_p50b_135s3p,molicel_p50b,Molicel,INR-21700-P50B,135,3,35.94375,258.82890114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1236.297401843082,1216.0261253241367,1763.2378817199983,261.79149580538234,275.0,13.20850419461766,False,19
tenpower_50xg_135s3p,tenpower_50xg,Tenpower,INR21700-50XG,135,3,37.96875,260.85390114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.316590087045306,4.250933535449968,6.376400303174952,95.64225426720098,100.0,4.3577457327990174,False,55
tenpower_50xg_135s3p,tenpower_50xg,Tenpower,INR21700-50XG,135,3,37.96875,260.85390114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.79973742598298,4.758553193051323,5.948191491314154,71.6062504094034,75.0,3.393749590596599,False,120
tenpower_50xg_135s3p,tenpower_50xg,Tenpower,INR21700-50XG,135,3,37.96875,260.85390114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.28260524467553,51.88432241379922,75.23226750000886,122.09123789430087,125.0,2.9087621056991253,False,117
tenpower_50xg_135s3p,tenpower_50xg,Tenpower,INR21700-50XG,135,3,37.96875,260.85390114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.253239696155548,4.205352467457964,6.308028701186947,96.77429630070961,100.0,3.225703699290392,False,120
tenpower_50xg_135s3p,tenpower_50xg,Tenpower,INR21700-50XG,135,3,37.96875,260.85390114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.79973742598298,4.758553193051323,5.948191491314154,71.6062504094034,75.0,3.393749590596599,False,120
tenpower_50xg_135s3p,tenpower_50xg,Tenpower,INR21700-50XG,135,3,37.96875,260.85390114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.23253726733429,51.70409358243788,74.97093569453492,121.13694022463011,125.0,3.8630597753698908,False,120
tenpower_50xg_135s3p,tenpower_50xg,Tenpower,INR21700-50XG,135,3,37.96875,260.85390114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1228.058243919801,1216.0261253241367,1763.2378817199983,267.10742647766995,275.0,7.8925735223300535,False,12
reliance_rs50_130s3p,reliance_rs50,Reliance,INR21700-RS50,130,3,32.6625,255.54765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.313762558848687,4.250933535449968,6.376400303174952,95.82718915142672,100.0,4.1728108485732776,False,53
reliance_rs50_130s3p,reliance_rs50,Reliance,INR21700-RS50,130,3,32.6625,255.54765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.788746827129469,4.758553193051323,5.948191491314154,72.50336103463164,75.0,2.496638965368362,False,88
reliance_rs50_130s3p,reliance_rs50,Reliance,INR21700-RS50,130,3,32.6625,255.54765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.15169254323767,51.88432241379922,75.23226750000886,123.04242541749512,125.0,1.9575745825048756,False,64
reliance_rs50_130s3p,reliance_rs50,Reliance,INR21700-RS50,130,3,32.6625,255.54765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.240249357993906,4.205352467457964,6.308028701186947,97.64212943757691,100.0,2.357870562423088,False,88
reliance_rs50_130s3p,reliance_rs50,Reliance,INR21700-RS50,130,3,32.6625,255.54765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.788746827129469,4.758553193051323,5.948191491314154,72.50336103463164,75.0,2.496638965368362,False,88
reliance_rs50_130s3p,reliance_rs50,Reliance,INR21700-RS50,130,3,32.6625,255.54765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.09136885234048,51.70409358243788,74.97093569453492,122.16124550991071,125.0,2.8387544900892863,False,88
reliance_rs50_130s3p,reliance_rs50,Reliance,INR21700-RS50,130,3,32.6625,255.54765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1230.2861056754437,1216.0261253241367,1763.2378817199983,265.6629796588643,275.0,9.337020341135712,False,14
molicel_p50b_130s3p,molicel_p50b,Molicel,INR-21700-P50B,130,3,34.6125,257.49765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.258324838173799,4.250933535449968,6.376400303174952,99.50271331783001,100.0,0.4972866821699853,False,8
molicel_p50b_130s3p,molicel_p50b,Molicel,INR-21700-P50B,130,3,34.6125,257.49765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.792801040353334,4.758553193051323,5.948191491314154,72.17171630419932,75.0,2.8282836958006783,False,102
molicel_p50b_130s3p,molicel_p50b,Molicel,INR-21700-P50B,130,3,34.6125,257.49765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.15186559730024,51.88432241379922,75.23226750000886,123.0411648864946,125.0,1.9588351135054012,False,65
molicel_p50b_130s3p,molicel_p50b,Molicel,INR-21700-P50B,130,3,34.6125,257.49765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.24502350469012,4.205352467457964,6.308028701186947,97.32257026269582,100.0,2.6774297373041804,False,102
molicel_p50b_130s3p,molicel_p50b,Molicel,INR-21700-P50B,130,3,34.6125,257.49765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.792801040353334,4.758553193051323,5.948191491314154,72.17171630419932,75.0,2.8282836958006783,False,102
molicel_p50b_130s3p,molicel_p50b,Molicel,INR-21700-P50B,130,3,34.6125,257.49765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.14342983274221,51.70409358243788,74.97093569453492,121.78285019903822,125.0,3.217149800961778,False,102
molicel_p50b_130s3p,molicel_p50b,Molicel,INR-21700-P50B,130,3,34.6125,257.49765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1242.9112111431236,1216.0261253241367,1763.2378817199983,257.5752394467871,275.0,17.424760553212877,False,25
reliance_rs50_125s3p,reliance_rs50,Reliance,INR21700-RS50,125,3,31.40625,254.29140114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.323103303278687,4.250933535449968,6.376400303174952,95.21717686754175,100.0,4.7828231324582475,False,60
reliance_rs50_125s3p,reliance_rs50,Reliance,INR21700-RS50,125,3,31.40625,254.29140114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.786125276237689,4.758553193051323,5.948191491314154,72.71825924257588,75.0,2.2817407574241173,False,80
reliance_rs50_125s3p,reliance_rs50,Reliance,INR21700-RS50,125,3,31.40625,254.29140114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.13145178019198,51.88432241379922,75.23226750000886,123.18991747760688,125.0,1.8100825223931167,False,55
reliance_rs50_125s3p,reliance_rs50,Reliance,INR21700-RS50,125,3,31.40625,254.29140114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.237173467828641,4.205352467457964,6.308028701186947,97.84839665512428,100.0,2.151603344875724,False,80
reliance_rs50_125s3p,reliance_rs50,Reliance,INR21700-RS50,125,3,31.40625,254.29140114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.786125276237689,4.758553193051323,5.948191491314154,72.71825924257588,75.0,2.2817407574241173,False,80
reliance_rs50_125s3p,reliance_rs50,Reliance,INR21700-RS50,125,3,31.40625,254.29140114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.05771224112092,51.70409358243788,74.97093569453492,122.4062749713547,125.0,2.593725028645295,False,80
reliance_rs50_125s3p,reliance_rs50,Reliance,INR21700-RS50,125,3,31.40625,254.29140114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1241.2928863916009,1216.0261253241367,1763.2378817199983,258.60275808237475,275.0,16.39724191762525,False,23
ampace_jp50_130s3p,ampace_jp50,Ampace,JP50P1 (JP50),130,3,35.099999999999994,257.98515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.320319232891999,4.250933535449968,6.376400303174952,95.39871911182016,100.0,4.6012808881798435,False,57
ampace_jp50_130s3p,ampace_jp50,Ampace,JP50P1 (JP50),130,3,35.099999999999994,257.98515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.793811782981949,4.758553193051323,5.948191491314154,72.08916605103427,75.0,2.910833948965731,False,104
ampace_jp50_130s3p,ampace_jp50,Ampace,JP50P1 (JP50),130,3,35.099999999999994,257.98515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.21736732171328,51.88432241379922,75.23226750000886,122.56464843286648,125.0,2.435351567133523,False,92
ampace_jp50_130s3p,ampace_jp50,Ampace,JP50P1 (JP50),130,3,35.099999999999994,257.98515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.246216989414666,4.205352467457964,6.308028701186947,97.24279621842666,100.0,2.757203781573338,False,104
ampace_jp50_130s3p,ampace_jp50,Ampace,JP50P1 (JP50),130,3,35.099999999999994,257.98515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.793811782981949,4.758553193051323,5.948191491314154,72.08916605103427,75.0,2.910833948965731,False,104
ampace_jp50_130s3p,ampace_jp50,Ampace,JP50P1 (JP50),130,3,35.099999999999994,257.98515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.15641125783007,51.70409358243788,74.97093569453492,121.68861484992108,125.0,3.3113851500789195,False,104
ampace_jp50_130s3p,ampace_jp50,Ampace,JP50P1 (JP50),130,3,35.099999999999994,257.98515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1232.563235307409,1216.0261253241367,1763.2378817199983,264.1919859052621,275.0,10.808014094737928,False,17
tenpower_50xg_130s3p,tenpower_50xg,Tenpower,INR21700-50XG,130,3,36.5625,259.44765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.324253101510745,4.250933535449968,6.376400303174952,95.14226961667117,100.0,4.857730383328828,False,61
tenpower_50xg_130s3p,tenpower_50xg,Tenpower,INR21700-50XG,130,3,36.5625,259.44765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.796837393352986,4.758553193051323,5.948191491314154,71.84236758706042,75.0,3.157632412939577,False,113
tenpower_50xg_130s3p,tenpower_50xg,Tenpower,INR21700-50XG,130,3,36.5625,259.44765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.25661304104852,51.88432241379922,75.23226750000886,122.27971326691812,125.0,2.7202867330818776,False,108
tenpower_50xg_130s3p,tenpower_50xg,Tenpower,INR21700-50XG,130,3,36.5625,259.44765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.249797266168287,4.205352467457964,6.308028701186947,97.00375475981518,100.0,2.9962452401848196,False,113
tenpower_50xg_130s3p,tenpower_50xg,Tenpower,INR21700-50XG,130,3,36.5625,259.44765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.796837393352986,4.758553193051323,5.948191491314154,71.84236758706042,75.0,3.157632412939577,False,113
tenpower_50xg_130s3p,tenpower_50xg,Tenpower,INR21700-50XG,130,3,36.5625,259.44765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.195276323401416,51.70409358243788,74.97093569453492,121.40676405091041,125.0,3.593235949089589,False,113
tenpower_50xg_130s3p,tenpower_50xg,Tenpower,INR21700-50XG,130,3,36.5625,259.44765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1234.093369499976,1216.0261253241367,1763.2378817199983,263.2065901340002,275.0,11.79340986599982,False,18
tenpower_30xg_130s5p,tenpower_30xg,Tenpower,INR18650-30XG,130,5,39.0,261.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.267620390042466,4.250933535449968,6.376400303174952,98.87975419465482,100.0,1.1202458053451778,False,21
tenpower_30xg_130s5p,tenpower_30xg,Tenpower,INR18650-30XG,130,5,39.0,261.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.801858487896434,4.758553193051323,5.948191491314154,71.43382689422734,75.0,3.5661731057726627,False,122
tenpower_30xg_130s5p,tenpower_30xg,Tenpower,INR18650-30XG,130,5,39.0,261.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.26722061949202,51.88432241379922,75.23226750000886,122.20277266565587,125.0,2.7972273343441287,False,111
tenpower_30xg_130s5p,tenpower_30xg,Tenpower,INR18650-30XG,130,5,39.0,261.88515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.255764059964382,4.205352467457964,6.308028701186947,96.60626833405576,100.0,3.3937316659442445,False,122
tenpower_30xg_130s5p,tenpower_30xg,Tenpower,INR18650-30XG,130,5,39.0,261.88515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.801858487896434,4.758553193051323,5.948191491314154,71.43382689422734,75.0,3.5661731057726627,False,122
tenpower_30xg_130s5p,tenpower_30xg,Tenpower,INR18650-30XG,130,5,39.0,261.88515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.259794082929176,51.70409358243788,74.97093569453492,120.93980462110346,125.0,4.0601953788965375,False,122
tenpower_30xg_130s5p,tenpower_30xg,Tenpower,INR18650-30XG,130,5,39.0,261.88515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1236.8535662241095,1216.0261253241367,1763.2378817199983,261.4352085136503,275.0,13.56479148634969,False,20
ampace_jp50_125s3p,ampace_jp50,Ampace,JP50P1 (JP50),125,3,33.74999999999999,256.63515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.3294993201213625,4.250933535449968,6.376400303174952,94.80099299155829,100.0,5.199007008441711,False,63
ampace_jp50_125s3p,ampace_jp50,Ampace,JP50P1 (JP50),125,3,33.74999999999999,256.63515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.791010064006394,4.758553193051323,5.948191491314154,72.31811881513593,75.0,2.681881184864068,False,94
ampace_jp50_125s3p,ampace_jp50,Ampace,JP50P1 (JP50),125,3,33.74999999999999,256.63515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.194936045707465,51.88432241379922,75.23226750000886,122.7276983662469,125.0,2.272301633753102,False,83
ampace_jp50_125s3p,ampace_jp50,Ampace,JP50P1 (JP50),125,3,33.74999999999999,256.63515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.2429119553458285,4.205352467457964,6.308028701186947,97.46381885998954,100.0,2.5361811400104557,False,94
ampace_jp50_125s3p,ampace_jp50,Ampace,JP50P1 (JP50),125,3,33.74999999999999,256.63515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.791010064006394,4.758553193051323,5.948191491314154,72.31811881513593,75.0,2.681881184864068,False,94
ampace_jp50_125s3p,ampace_jp50,Ampace,JP50P1 (JP50),125,3,33.74999999999999,256.63515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.12042952209785,51.70409358243788,74.97093569453492,121.94993036157855,125.0,3.050069638421448,False,94
ampace_jp50_125s3p,ampace_jp50,Ampace,JP50P1 (JP50),125,3,33.74999999999999,256.63515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1243.709381502296,1216.0261253241367,1763.2378817199983,257.0694439216605,275.0,17.93055607833952,False,27
tenpower_30xg_125s5p,tenpower_30xg,Tenpower,INR18650-30XG,125,5,37.5,260.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.264049715735111,4.250933535449968,6.376400303174952,99.11872846185948,100.0,0.8812715381405241,False,16
tenpower_30xg_125s5p,tenpower_30xg,Tenpower,INR18650-30XG,125,5,37.5,260.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.798771739726681,4.758553193051323,5.948191491314154,71.68482788781928,75.0,3.3151721121807185,False,117
tenpower_30xg_125s5p,tenpower_30xg,Tenpower,INR18650-30XG,125,5,37.5,260.38515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.22762243680382,51.88432241379922,75.23226750000886,122.4901520306449,125.0,2.509847969355107,False,97
tenpower_30xg_125s5p,tenpower_30xg,Tenpower,INR18650-30XG,125,5,37.5,260.38515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.2520921942013885,4.205352467457964,6.308028701186947,96.85074285777429,100.0,3.149257142225707,False,117
tenpower_30xg_125s5p,tenpower_30xg,Tenpower,INR18650-30XG,125,5,37.5,260.38515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.798771739726681,4.758553193051323,5.948191491314154,71.68482788781928,75.0,3.3151721121807185,False,117
tenpower_30xg_125s5p,tenpower_30xg,Tenpower,INR18650-30XG,125,5,37.5,260.38515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.22012887988189,51.70409358243788,74.97093569453492,121.22675236604752,125.0,3.7732476339524794,False,117
tenpower_30xg_125s5p,tenpower_30xg,Tenpower,INR18650-30XG,125,5,37.5,260.38515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1243.7632105071189,1216.0261253241367,1763.2378817199983,257.03535618732553,275.0,17.964643812674467,False,28
ampace_jp30_130s5p,ampace_jp30,Ampace,JP30P1 (JP30),130,5,40.625,263.51015114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.271661271967234,4.250933535449968,6.376400303174952,98.60979227188069,100.0,1.3902077281193073,False,26
ampace_jp30_130s5p,ampace_jp30,Ampace,JP30P1 (JP30),130,5,40.625,263.51015114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.80519129252326,4.758553193051323,5.948191491314154,71.16336055845719,75.0,3.8366394415428147,False,127
ampace_jp30_130s5p,ampace_jp30,Ampace,JP30P1 (JP30),130,5,40.625,263.51015114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.31010385656208,51.88432241379922,75.23226750000886,121.89204311259981,125.0,3.107956887400192,False,122
ampace_jp30_130s5p,ampace_jp30,Ampace,JP30P1 (JP30),130,5,40.625,263.51015114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.259741457190646,4.205352467457964,6.308028701186947,96.34192691856701,100.0,3.6580730814329883,False,127
ampace_jp30_130s5p,ampace_jp30,Ampace,JP30P1 (JP30),130,5,40.625,263.51015114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.80519129252326,4.758553193051323,5.948191491314154,71.16336055845719,75.0,3.8366394415428147,False,127
ampace_jp30_130s5p,ampace_jp30,Ampace,JP30P1 (JP30),130,5,40.625,263.51015114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.30262974106638,51.70409358243788,74.97093569453492,120.63040983405452,125.0,4.369590165945482,False,127
ampace_jp30_130s5p,ampace_jp30,Ampace,JP30P1 (JP30),130,5,40.625,263.51015114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1238.5458907732375,1216.0261253241367,1763.2378817199983,260.35304803602753,275.0,14.64695196397247,False,21
tenpower_50xg_125s3p,tenpower_50xg,Tenpower,INR21700-50XG,125,3,35.15625,258.04140114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.333335981602492,4.250933535449968,6.376400303174952,94.55193390890324,100.0,5.448066091096763,False,67
