candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,endurance_terminal_power_limit_kw,pack_aware_curve_points,pack_aware_full_soc,pack_aware_terminal_power_limit_kw,pack_aware_maximum_achievable_terminal_power_kw,pack_aware_maximum_achievable_wheel_power_kw,pack_aware_maximum_tractive_force_n,pack_aware_active_limiter_at_peak_terminal_power,pack_aware_reaches_79p9kw_terminal,raw_endurance_time_s,projected_endurance_time_s,endurance_points,projected_average_lap_s,projected_terminal_energy_kwh_per_lap,efficiency_factor,efficiency_points,pack_aware_acceleration_raw_time_s,pack_aware_acceleration_projected_time_s,pack_aware_acceleration_points,pack_aware_acceleration_converged,pack_aware_skidpad_raw_time_s,pack_aware_skidpad_projected_time_s,pack_aware_skidpad_points,pack_aware_skidpad_converged,pack_aware_autocross_raw_time_s,pack_aware_autocross_projected_time_s,pack_aware_autocross_points,pack_aware_autocross_converged,pack_aware_nonenergy_points,pack_aware_performance_points_excluding_efficiency,pack_aware_full_dynamic_points,mass_isolated_acceleration_raw_time_s,mass_isolated_acceleration_projected_time_s,mass_isolated_acceleration_points,mass_isolated_acceleration_converged,mass_isolated_skidpad_raw_time_s,mass_isolated_skidpad_projected_time_s,mass_isolated_skidpad_points,mass_isolated_skidpad_converged,mass_isolated_autocross_raw_time_s,mass_isolated_autocross_projected_time_s,mass_isolated_autocross_points,mass_isolated_autocross_converged,mass_isolated_sprint_nonenergy_points,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency,mass_isolated_sprint_hybrid_full_dynamic_points,pack_aware_minus_mass_isolated_nonenergy_points,pack_aware_minus_mass_isolated_full_dynamic_points,mass_isolated_acceleration_raw_time_s_delta_vs_lightest_s,mass_isolated_skidpad_raw_time_s_delta_vs_lightest_s,mass_isolated_autocross_raw_time_s_delta_vs_lightest_s,pack_aware_nonenergy_points_rank,pack_aware_performance_points_excluding_efficiency_rank,pack_aware_full_dynamic_points_rank,mass_isolated_sprint_nonenergy_points_rank,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency_rank,mass_isolated_sprint_hybrid_full_dynamic_points_rank,terminal_energy_kwh,terminal_discharge_energy_kwh,terminal_regenerated_energy_kwh,pack_resistive_heat_kwh,regen_pack_resistive_heat_kwh,regen_active_rms_terminal_power_kw,regen_whole_event_rms_terminal_power_kw,regen_active_rms_error_kw,peak_pack_charge_current_a,maximum_terminal_voltage_v,adiabatic_cell_temperature_rise_c
molicel_p50b_110s2p,molicel_p50b,Molicel,INR-21700-P50B,110,2,220,19.525,242.41015114,3.96,3.88135,11.96875,121,1.0,80.0,44.7955197354246,39.66165539857834,3471.857362953549,bus_current+motor_voltage,False,1400.9772249171165,1480.017717026437,183.70295489247653,73.52488911169746,0.07950202656905156,1.318731922171501,100.0,4.398327511815138,3.795482377738803,92.56610928095608,True,4.760926007467179,4.742887025780843,75.0,True,51.95182611881656,43.678253930661306,125.0,True,292.5661092809561,476.26906417343264,576.2690641734326,4.208052703283544,3.65726210506836,100.0,True,4.760926007467179,4.742887025780843,75.0,True,51.73449873851581,43.513239058945416,125.0,True,300.0,483.70295489247655,583.7029548924766,-7.433890719043916,-7.433890719043916,0.0027002358255794,0.0023728144158559,0.0304051560779328,93.0,118.0,118.0,1.0,120.0,120.0,3.1708720691680017,3.586089336372054,0.4152172672040529,0.2122912537736181,0.0149868184645755,8.289441937075226,3.120952261724404,-0.2848252053347355,25.28657922959638,461.9999766303104,48.92756168918217
tenpower_30xg_120s3p,tenpower_30xg,Tenpower,INR18650-30XG,120,3,360,21.6,244.48515114,3.888,3.81078,12.1875,121,1.0,80.0,54.28987098119978,48.204396446908646,3471.857362953549,bus_current+motor_voltage,False,1398.9062510286935,1477.8299026980872,184.7603600785882,73.4162020304292,0.08045548191077681,1.3050331461461342,100.0,4.318617498167739,3.726697606410311,97.71691585012996,True,4.765382739297461,4.747326871210508,75.0,True,51.88824954064224,43.62480222101034,125.0,True,297.71691585013,482.4772759287182,582.4772759287182,4.213143999303704,3.6616870030706328,100.0,True,4.765382739297461,4.747326871210508,75.0,True,51.79161996002769,43.56128300307539,125.0,True,300.0,484.7603600785882,584.7603600785882,-2.283084149870035,-2.2830841498699783,0.0077915318457399,0.0068295462461378,0.0875263775898105,53.0,112.0,112.0,1.0,118.0,118.0,3.208899840820461,3.63695001246328,0.4280501716428181,0.101722715790935,0.007897498307068,8.464567968112522,3.190637058861804,-0.1096991742974395,23.745230527633343,503.99998434422935,21.192232456444792
reliance_rs50_110s2p,reliance_rs50,Reliance,INR21700-RS50,110,2,220,18.425,241.31015114,3.96,3.88135,11.625,121,1.0,80.0,33.93371404296415,29.866735380685533,3471.857362953549,bus_current+motor_voltage,False,1402.5616261404352,1481.6915071778283,182.89609404826987,73.60804030229575,0.08141654983020886,1.2862670564280025,100.0,4.569625146226311,3.9433015546894623,82.1049964249848,True,4.758553193051323,4.740523201875599,75.0,True,52.29118138504069,43.96356527769548,124.7692746602938,True,281.8742710852786,464.77036513354847,564.7703651335485,4.205352467457964,3.6549153021987255,100.0,True,4.758553193051323,4.740523201875599,75.0,True,51.70409358243788,43.48766566290788,125.0,True,300.0,482.8960940482699,582.8960940482699,-18.12572891472138,-18.125728914721435,0.0,0.0,0.0,124.0,124.0,124.0,1.0,121.0,121.0,3.2472312337900937,3.672305906523066,0.4250746727329723,0.1308801725421567,0.0095848553250242,8.040459512894822,3.079467120911102,-0.5338076295151399,25.722925424736506,461.999982287714,31.965306726713983
ampace_jp30_120s3p,ampace_jp30,Ampace,JP30P1 (JP30),120,3,360,22.5,245.38515114,3.9744,3.81078,12.1875,121,1.0,80.0,49.41799619127135,43.80446129319505,3471.857362953549,bus_current+motor_voltage,False,1399.8132370074936,1478.788059114797,184.29688288838847,73.46380169324394,0.08051618734644117,1.3032042749997952,100.0,4.359867924167012,3.762294151809416,95.02782777247737,True,4.767308109777137,4.749244946528955,75.0,True,51.96508629870896,43.68940236465825,125.0,True,295.0278277724774,479.3247106608659,579.3247106608659,4.215351276535004,3.663605370530031,100.0,True,4.767308109777137,4.749244946528955,75.0,True,51.81630187327428,43.58204265123511,125.0,True,300.0,484.2968828883885,584.2968828883885,-4.972172227522606,-4.972172227522606,0.0099988090770395,0.0087549167258131,0.1122082908363992,81.0,116.0,116.0,1.0,119.0,119.0,3.211321026527313,3.639504640957575,0.4281836144302625,0.1017999689869274,0.0079003828938856,8.462943726186024,3.189844590420405,-0.1113234162239376,23.75038060537437,503.9999842945134,20.35999379738549
molicel_p30b_120s3p,molicel_p30b,Molicel,INR-18650-P30B,120,3,360,21.15,244.03515114,3.888,3.81078,11.8125,121,1.0,80.0,39.57659986409652,34.92549124958771,3471.857362953549,bus_current+motor_voltage,False,1406.2707537079614,1485.6098967255061,181.01432044623414,73.80269956459719,0.07879268124637993,1.3255953423530755,100.0,4.474232374453026,3.8609835410225473,87.83178327392783,True,4.764418327916303,4.746366113950253,75.0,True,52.13034659340637,43.82834418163964,125.0,True,287.83178327392784,468.846103720162,568.846103720162,4.212040082318559,3.660727577407128,100.0,True,4.764418327916303,4.746366113950253,75.0,True,51.77925795623568,43.55088547648548,125.0,True,300.0,481.01432044623414,581.0143204462341,-12.16821672607216,-12.16821672607216,0.0066876148605947,0.0058651348649796,0.0751643737978042,108.0,121.0,121.0,1.0,122.0,122.0,3.142580422173307,3.559033332723127,0.4164529105498207,0.1653179939244069,0.0123613614817186,8.304425002965473,3.1226990913388697,-0.2698421394444885,23.362884767792,503.99997652666,35.17404126051211
tenpower_30xg_115s3p,tenpower_30xg,Tenpower,INR18650-30XG,115,3,345,20.7,243.58515114,3.726,3.6519975,11.4375,121,1.0,80.0,52.027793772880834,46.176710175955456,3471.857362953549,bus_current+motor_voltage,False,1414.6549795438043,1494.4671447663031,176.7970642073272,74.24271333777203,0.0767415325681286,1.352959489287872,100.0,4.332628397253701,3.738788138648802,96.79781221109552,True,4.763452755431729,4.745404199985963,75.0,True,51.88432241379922,43.62150050755229,125.0,True,296.7978122110955,473.5948764184227,573.5948764184227,4.210936053008656,3.659768054121015,100.0,True,4.763452755431729,4.745404199985963,75.0,True,51.76688177573533,43.540476026043706,125.0,True,300.0,476.7970642073272,576.7970642073271,-3.202187788904496,-3.202187788904439,0.005583585550692,0.0048995623804053,0.0627881932974503,65.0,119.0,119.0,1.0,123.0,123.0,3.060772066660143,3.4768273258393063,0.4160552591791633,0.09546591217632,0.0079461734892756,8.439740692964033,3.119785015506989,-0.1345264494459286,24.71262116675484,482.9999844832208,20.75345916876523
ampace_jp30_115s3p,ampace_jp30,Ampace,JP30P1 (JP30),115,3,345,21.5625,244.44765114,3.8088,3.6519975,11.40625,121,1.0,80.0,47.35891273430644,41.96073537187677,3471.857362953549,bus_current+motor_voltage,False,1416.1829537377291,1496.0813243817508,176.03387429168097,74.32290317324957,0.07664068590424261,1.3532780829089301,100.0,4.376681154580737,3.776802921239781,93.94632512948492,True,4.765302415840061,4.747246852095872,75.0,True,51.96687255108675,43.69090414795964,125.0,True,293.94632512948493,469.98019942116593,569.9801994211659,4.213052013090436,3.661607056901776,100.0,True,4.765302415840061,4.747246852095872,75.0,True,51.79059033626635,43.56041699942288,125.0,True,300.0,476.03387429168095,576.033874291681,-6.053674870515067,-6.05367487051501,0.0076995456324713,0.0067492227887377,0.0864967538284702,88.0,120.0,120.0,1.0,124.0,124.0,3.0567498815211627,3.4724513303470603,0.4157014488258971,0.0950493944816691,0.007934382110925,8.432703440490165,3.1163694845872345,-0.1415637019197966,24.70234998233805,482.999984424733,19.83639537008748
molicel_p30b_115s3p,molicel_p30b,Molicel,INR-18650-P30B,115,3,345,20.26875,243.15390114,3.726,3.6519975,11.0625,121,1.0,80.0,37.92757459629015,33.45250335153472,3471.857362953549,bus_current+motor_voltage,False,1422.7591190054484,1503.0285044880472,172.76793221826298,74.66802785728419,0.075119666688768,1.3742975224268668,100.0,4.49830061342942,3.8817529304444855,86.36396609449221,True,4.762526318348721,4.744481273140574,75.0,True,52.1626823922898,43.85553035275615,125.0,True,286.3639660944922,459.1318983127552,559.1318983127552,4.2098779657321685,3.658848459531067,100.0,True,4.762526318348721,4.744481273140574,75.0,True,51.75500792808339,43.53048908147042,125.0,True,300.0,472.767932218263,572.767932218263,-13.636033905507816,-13.636033905507816,0.0045254982742042,0.0039731252973975,0.0509143456455092,113.0,127.0,127.0,1.0,125.0,125.0,2.996085297797284,3.396404448964449,0.4003191511671662,0.1541255423903844,0.0122743464376372,8.281332376119757,3.0340463016813017,-0.2929347662902053,24.29437953503568,482.9999767054569,34.21843679342485
tenpower_30xg_110s3p,tenpower_30xg,Tenpower,INR18650-30XG,110,3,330,19.8,242.68515114,3.564,3.493215,10.53125,121,1.0,80.0,49.76571414574354,44.14924234043971,3471.857362953549,bus_current+motor_voltage,False,1434.137363952086,1515.048688549702,167.18786219026995,75.26517118203506,0.07285583801481615,1.4057583924744266,100.0,4.348720256729743,3.75267440994222,95.74950643035092,True,4.761518095783005,4.743476870694804,75.0,True,51.88446292876441,43.62161864484964,125.0,True,295.74950643035095,462.9373686206209,562.9373686206209,4.208727652792833,3.6578487106641577,100.0,True,4.761518095783005,4.743476870694804,75.0,True,51.74208659085555,43.51962110653173,125.0,True,300.0,467.1878621902699,567.1878621902699,-4.250493569649052,-4.250493569649052,0.0033751853348684,0.0029649027316818,0.037993008417672,77.0,125.0,125.0,1.0,126.0,126.0,2.905794377912609,3.295392688676927,0.3895983107643183,0.0872462264204263,0.0077130104551086,8.343081593869446,2.9913370876447583,-0.2311855485405161,25.74882050450266,461.9999796972407,19.828687822824165
ampace_jp30_110s3p,ampace_jp30,Ampace,JP30P1 (JP30),110,3,330,20.625,243.51015114,3.6432,3.493215,10.5,121,1.0,80.0,45.299829729504665,40.11652616577922,3471.857362953549,bus_current+motor_voltage,False,1435.6404540562785,1516.6365801620182,166.45733720156832,75.34405507198709,0.07275417565559777,1.406248854940976,100.0,4.395737859092582,3.7932476689212993,92.73051496956592,True,4.7632917132504335,4.745243767987845,75.0,True,51.97378614791178,43.69671672203561,125.0,True,292.7305149695659,459.1878521711342,559.1878521711342,4.210752050233268,3.6596081354068,100.0,True,4.7632917132504335,4.745243767987845,75.0,True,51.764817695630384,43.53873995411428,125.0,True,300.0,466.4573372015683,566.4573372015683,-7.269485030434112,-7.269485030434112,0.0053995827753032,0.0047385201991101,0.0607241131925064,92.0,126.0,126.0,1.0,127.0,127.0,2.901739659445133,3.290748091867979,0.3890084324228468,0.0868527636599848,0.0076971162962791,8.333773473425829,2.987258642965958,-0.2404936689841328,25.74001360410153,461.9999794754847,18.949693889451247
molicel_p30b_110s3p,molicel_p30b,Molicel,INR-18650-P30B,110,3,330,19.3875,242.27265114,3.564,3.493215,10.15625,121,1.0,80.0,36.27854944563737,31.979296147783582,3471.857362953549,bus_current+motor_voltage,False,1442.6038670487644,1523.9928557791764,163.0928733011043,75.70950296007948,0.07151910855836363,1.4236282881002018,100.0,4.525014385535074,3.904805249990398,84.7530925844777,True,4.760629796818837,4.74259193746426,75.0,True,52.20364618740301,43.88997047120023,125.0,True,284.7530925844777,447.845965885582,547.845965885582,4.207715200920367,3.6569687782756,100.0,True,4.760629796818837,4.74259193746426,75.0,True,51.73070276522599,43.510046313345306,125.0,True,300.0,463.0928733011043,563.0928733011043,-15.246907415522289,-15.246907415522287,0.0023627334624025,0.0020766037675139,0.0266091827881069,119.0,128.0,128.0,1.0,128.0,128.0,2.8524800376320125,3.225710295560118,0.3732302579281052,0.1407271217670711,0.0118162917376035,8.14891634003683,2.8972408665221376,-0.4253508023731314,25.313851944666048,461.9999696305414,32.66393541982308
